
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2022-05-15


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 6.0
Magnitude Max:, 7.5
Rrup Min (km):, 0.0
Rrup Max (km):, 50.0
Rjb Min (km):, -1.0e-06
Rjb Max (km):, 99999
Vs30 Min (m/sec):, 330.0
Vs30 Max (m/sec):, 1030.0
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, 0.25
Scale Factor Max:, 5.5
Period Array:, 0.010, 0.013, 0.016, 0.020, 0.026, 0.033, 0.042, 0.053, 0.067, 0.085, 0.108, 0.137, 0.174, 0.221, 0.281, 0.356, 0.452, 0.574, 0.728, 0.924, 1.172, 1.487, 1.887, 2.395, 3.039, 3.857, 4.894, 6.210, 7.880, 10.00
Weight Array:, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
Record Sequence Number:, 
Earthquake Name:, 
Station Name:, 
User-Defined Maximum Number of Records:, 14
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, Minimize MSE
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, RotD50
Fault Type:, Strike Slip (SS)


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
1, RotD50, 164, 0.0465, 1.3056, -, 19.7, 36.4, 1.3, "Imperial Valley-06", 1979, "Cerro Prieto", 6.53, strike slip, 15.19, 15.19, 471.53, 0.1125, 1.3369, RSN164_IMPVALL.H_H-CPE147.AT2, RSN164_IMPVALL.H_H-CPE237.AT2 , RSN164_IMPVALL.H_H-CPEDWN.AT2  
2, RotD50, 471, 0.0739, 3.2579, -, 11.3, 19.7, 0.2, "Morgan Hill", 1984, "San Justo Dam (L Abut)", 6.19, strike slip, 31.88, 31.88, 543.63, 0.125, 3.3359, RSN471_MORGAN_SJL270.AT2, RSN471_MORGAN_SJL360.AT2 , RSN471_MORGAN_SJL-UP.AT2  
3, RotD50, 472, 0.0603, 3.5923, -, 14.0, 21.8, 0.1, "Morgan Hill", 1984, "San Justo Dam (R Abut)", 6.19, strike slip, 31.88, 31.88, 543.63, 0.125, 3.6783, RSN472_MORGAN_SJR270.AT2, RSN472_MORGAN_SJR360.AT2 , RSN472_MORGAN_SJR-UP.AT2  
4, RotD50, 850, 0.059, 1.5346, -, 22.6, 31.7, 0.7, "Landers", 1992, "Desert Hot Springs", 7.28, strike slip, 21.78, 21.78, 359.0, 0.07, 1.5714, RSN850_LANDERS_DSP000.AT2, RSN850_LANDERS_DSP090.AT2 , RSN850_LANDERS_DSP-UP.AT2  
5, RotD50, 1633, 0.0587, 0.461, -, 10.8, 29.1, 7.5, "Manjil_ Iran", 1990, "Abbar", 7.37, strike slip, 12.55, 12.55, 723.95, 0.13, 0.4721, RSN1633_MANJIL_ABBAR--L.AT2, RSN1633_MANJIL_ABBAR--T.AT2 , RSN1633_MANJIL_ABBAR--V.AT2  
6, RotD50, 1787, 0.0618, 0.8292, -, 7.6, 11.7, 1.9, "Hector Mine", 1999, "Hector", 7.13, strike slip, 10.35, 11.66, 726.0, 0.0375, 0.849, RSN1787_HECTOR_HEC000.AT2, RSN1787_HECTOR_HEC090.AT2 , RSN1787_HECTOR_HECVER.AT2  
7, RotD50, 2714, 0.0741, 2.015, -, 6.8, 18.5, 0.2, "Chi-Chi_ Taiwan-04", 1999, "CHY046", 6.2, strike slip, 38.11, 38.14, 442.15, 0.03, 2.0633, RSN2714_CHICHI.04_CHY046N.AT2, RSN2714_CHICHI.04_CHY046E.AT2 , RSN2714_CHICHI.04_CHY046V.AT2  
8, RotD50, 3752, 0.0429, 2.2439, -, 18.3, 27.3, 0.3, "Landers", 1992, "Forest Falls Post Office", 7.28, strike slip, 45.34, 45.34, 436.14, 0.125, 2.2976, RSN3752_LANDERS_FFP210.AT2, RSN3752_LANDERS_FFP300.AT2 , RSN3752_LANDERS_FFP-UP.AT2  
9, RotD50, 3759, 0.0534, 2.172, -, 23.2, 33.4, 0.6, "Landers", 1992, "Whitewater Trout Farm", 7.28, strike slip, 27.05, 27.05, 425.02, 0.375, 2.224, RSN3759_LANDERS_WWT180.AT2, RSN3759_LANDERS_WWT270.AT2 , RSN3759_LANDERS_WWT-UP.AT2  
10, RotD50, 3854, 0.0689, 2.9256, -, 6.7, 17.1, 0.1, "Chi-Chi_ Taiwan-04", 1999, "CHY010", 6.2, strike slip, 31.6, 31.63, 538.69, 0.05, 2.9956, RSN3854_CHICHI.04_CHY010N.AT2, RSN3854_CHICHI.04_CHY010W.AT2 , RSN3854_CHICHI.04_CHY010V.AT2  
11, RotD50, 3943, 0.0273, 1.3342, -, 3.7, 9.9, 0.4, "Tottori_ Japan", 2000, "SMN015", 6.61, strike slip, 9.1, 9.12, 616.55, 0.075, 1.3662, RSN3943_TOTTORI_SMN015NS.AT2, RSN3943_TOTTORI_SMN015EW.AT2 , RSN3943_TOTTORI_SMN015UD.AT2  
12, RotD50, 4054, 0.0706, 2.5534, -, 9.5, 22.1, 0.2, "Bam_ Iran", 2003, "Mohammad Abad-e-Madkoon", 6.6, strike slip, 46.2, 46.22, 574.88, 0.0375, 2.6146, RSN4054_BAM_MOH-L.AT2, RSN4054_BAM_MOH-T.AT2 , RSN4054_BAM_MOH-V.AT2  
13, RotD50, 6893, 0.0593, 0.5877, -, 15.0, 21.3, 2.8, "Darfield_ New Zealand", 2010, "DFHS", 7.0, strike slip, 11.86, 11.86, 344.02, 0.1625, 0.6018, RSN6893_DARFIELD_DFHSS17E.AT2, RSN6893_DARFIELD_DFHSS73W.AT2 , RSN6893_DARFIELD_DFHSUP.AT2  
14, RotD50, 6948, 0.0279, 1.8432, -, 17.8, 23.0, 0.5, "Darfield_ New Zealand", 2010, "OXZ", 7.0, strike slip, 30.63, 30.63, 481.62, 0.1, 1.8873, RSN6948_DARFIELD_OXZE.AT2, RSN6948_DARFIELD_OXZN.AT2 , RSN6948_DARFIELD_OXZUP.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Target pSa (g),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-164 RotD50 pSa (g),RSN-471 RotD50 pSa (g),RSN-472 RotD50 pSa (g),RSN-850 RotD50 pSa (g),RSN-1633 RotD50 pSa (g),RSN-1787 RotD50 pSa (g),RSN-2714 RotD50 pSa (g),RSN-3752 RotD50 pSa (g),RSN-3759 RotD50 pSa (g),RSN-3854 RotD50 pSa (g),RSN-3943 RotD50 pSa (g),RSN-4054 RotD50 pSa (g),RSN-6893 RotD50 pSa (g),RSN-6948 RotD50 pSa (g)
0.022,0.1698041,0.1559833,0.215,0.08149671,0.07044908,0.0342,0.07941126,0.05986771,0.0448,0.1868238,0.1568723,0.185,0.5559552,0.5288107,0.566,0.2663043,0.3355084,0.151,0.1130624,0.1218666,0.0528,0.1175359,0.08932021,0.0885,0.1237307,0.1324843,0.117,0.08211588,0.09935102,0.115,0.1599822,0.2751463,0.178,0.127137,0.07435953,0.0755,0.489009,0.5177675,0.402,0.134961,0.1516044,0.11
0.025,0.1700147,0.1588897,0.222,0.0817619,0.07153789,0.0364,0.07956616,0.05984228,0.0452,0.1873389,0.1586219,0.197,0.5939077,0.60042,0.644,0.2672763,0.3388938,0.152,0.1132042,0.1233713,0.0516,0.1200759,0.09109956,0.0929,0.1261558,0.1351152,0.118,0.08475717,0.1004409,0.14,0.1620405,0.2766628,0.189,0.1257971,0.07988273,0.0768,0.5156554,0.530848,0.553,0.1380595,0.1495107,0.119
0.029,0.1756577,0.1707975,0.249,0.0818385,0.07227787,0.0373,0.07974144,0.06040062,0.0461,0.1800683,0.156369,0.211,0.5918179,0.6404056,0.575,0.2707739,0.3405001,0.154,0.1132173,0.1256382,0.0553,0.1207459,0.09265125,0.123,0.1237455,0.1354432,0.124,0.08647498,0.1022189,0.222,0.1718266,0.2791173,0.207,0.1282499,0.08000154,0.0814,0.5673615,0.5410128,0.574,0.1506083,0.1449689,0.131
0.03,0.1769112,0.1725907,0.262,0.08177337,0.07183849,0.0376,0.07983728,0.06072646,0.0464,0.1808407,0.1556571,0.2,0.6432602,0.6335351,0.599,0.2711629,0.3377088,0.153,0.1146071,0.1257756,0.0567,0.1211682,0.09646702,0.135,0.1267235,0.1418343,0.123,0.08818387,0.1039412,0.278,0.1746151,0.2794318,0.206,0.1283947,0.0824995,0.0823,0.5826738,0.5505216,0.585,0.1544599,0.1462692,0.13
0.032,0.1828124,0.1802506,0.283,0.08138593,0.0714635,0.0401,0.07981971,0.06140595,0.0466,0.1789267,0.1561509,0.186,0.6384428,0.6281943,0.612,0.2685283,0.3404383,0.162,0.117797,0.126698,0.0584,0.1248115,0.1030413,0.161,0.1321878,0.1431183,0.122,0.08886855,0.1174977,0.379,0.16777,0.2900236,0.231,0.1275376,0.08523738,0.0875,0.5746629,0.5625567,0.745,0.1475791,0.1559121,0.125
0.035,0.1864532,0.1757943,0.304,0.08196283,0.07422156,0.0456,0.08009186,0.06163999,0.048,0.1723821,0.1569261,0.18,0.5903909,0.5434061,0.603,0.2741346,0.3435433,0.156,0.1198624,0.1279306,0.0665,0.1283128,0.1031057,0.194,0.135516,0.1460607,0.135,0.08929001,0.1181997,0.388,0.1642861,0.312829,0.273,0.1251309,0.08099446,0.1,0.6206486,0.5713111,0.816,0.1388695,0.1527528,0.112
0.036,0.1833172,0.1731454,0.301,0.08167662,0.0743285,0.0461,0.08052511,0.06167366,0.049,0.1733178,0.1572184,0.17,0.596225,0.5712018,0.589,0.2731668,0.3485168,0.157,0.1224246,0.1275078,0.0685,0.1256184,0.1045427,0.189,0.1364967,0.1445411,0.136,0.09314488,0.1150018,0.344,0.16587,0.3139302,0.306,0.1262302,0.09030174,0.0997,0.6265478,0.5681514,0.807,0.1385154,0.1508569,0.118
0.04,0.204232,0.1644607,0.299,0.08095814,0.07417402,0.0581,0.08003136,0.06142697,0.0516,0.1763748,0.1543784,0.181,0.5867854,0.5530348,0.59,0.2678854,0.3679293,0.168,0.1211215,0.1275249,0.0701,0.1352801,0.1139233,0.215,0.1382253,0.1582652,0.173,0.0988647,0.1233946,0.175,0.1688989,0.3183973,0.418,0.1330081,0.1014319,0.0914,0.6273003,0.5434687,0.841,0.1389365,0.1501615,0.119
0.042,0.2015723,0.1723249,0.34,0.0809534,0.07574598,0.0637,0.08015966,0.06235924,0.0509,0.1755949,0.154655,0.187,0.5940158,0.5815844,0.597,0.274901,0.3664238,0.167,0.125516,0.132048,0.068,0.1346175,0.1152283,0.187,0.1383692,0.170817,0.18,0.09580997,0.1213639,0.143,0.1798619,0.3063168,0.426,0.1343243,0.1148984,0.0889,0.6389248,0.561605,0.877,0.140279,0.1514151,0.121
0.044,0.2126969,0.1798821,0.367,0.08097915,0.07596882,0.0651,0.08204584,0.06334075,0.0497,0.1746347,0.1575892,0.178,0.6121947,0.6081474,0.612,0.272487,0.3743636,0.163,0.1304843,0.1268341,0.0653,0.1251703,0.1104957,0.178,0.135972,0.1733078,0.201,0.08747897,0.1248298,0.129,0.1912125,0.3223781,0.441,0.1364948,0.1064919,0.101,0.6487104,0.5774336,0.97,0.142306,0.1544657,0.127
0.045,0.2131828,0.1831873,0.378,0.08148757,0.07568846,0.0644,0.08346566,0.06410963,0.0494,0.1739685,0.1583904,0.187,0.6303685,0.5891487,0.63,0.2681472,0.3703585,0.161,0.1311719,0.1249693,0.0657,0.1189511,0.1081237,0.181,0.1339716,0.1746922,0.201,0.08764124,0.1260533,0.136,0.2014039,0.3260958,0.439,0.138038,0.1148109,0.109,0.6394796,0.5777074,0.918,0.14283,0.1571005,0.134
0.046,0.2121276,0.1855721,0.402,0.08193249,0.07560896,0.0632,0.08480634,0.06461436,0.0494,0.1735736,0.1582181,0.204,0.6759795,0.606053,0.653,0.266282,0.3684839,0.162,0.1300117,0.1247228,0.0665,0.1150102,0.1098423,0.186,0.1326924,0.1760732,0.204,0.08797766,0.1251208,0.142,0.2088171,0.3334744,0.433,0.1381949,0.121939,0.116,0.6338531,0.5750175,0.838,0.1453416,0.1584434,0.142
0.048,0.2301445,0.1981948,0.423,0.08241733,0.07652879,0.0631,0.08636206,0.06494264,0.0512,0.1764822,0.1582379,0.23,0.6891776,0.6974077,0.701,0.2789708,0.3851369,0.173,0.1336624,0.1310462,0.0722,0.1229714,0.1227789,0.192,0.1283418,0.1689741,0.22,0.0846853,0.1245865,0.153,0.2063314,0.3308684,0.49,0.1382255,0.1178458,0.117,0.6740865,0.5775623,0.869,0.1554548,0.1534335,0.156
0.05,0.2351037,0.2059345,0.407,0.08242793,0.07898572,0.0676,0.08509902,0.06396919,0.0544,0.1790366,0.1610507,0.257,0.7611849,0.7347803,0.723,0.2890702,0.4023433,0.186,0.1322187,0.1351137,0.0813,0.1231234,0.1338193,0.2,0.1225542,0.1706976,0.219,0.08351427,0.137019,0.163,0.1983505,0.3380989,0.51,0.1352682,0.118787,0.112,0.6936048,0.5891659,0.91,0.1801971,0.1637239,0.149
0.055,0.2292326,0.2396816,0.375,0.0813994,0.08205209,0.0773,0.0823146,0.06091955,0.0671,0.2037528,0.1572326,0.272,1.063649,0.8805639,0.828,0.2862914,0.3930303,0.222,0.1481357,0.1271061,0.0849,0.1290313,0.1386985,0.197,0.1373983,0.1728818,0.207,0.08312625,0.1593696,0.17,0.2351606,0.3683314,0.549,0.1411285,0.1390669,0.114,0.7303926,0.6743809,0.933,0.2079759,0.1426122,0.163
0.06,0.2570468,0.250591,0.354,0.0842514,0.07993416,0.0805,0.08610854,0.06437697,0.0976,0.1947349,0.1589379,0.37,0.9482766,0.998839,0.9,0.2758152,0.4006011,0.247,0.1649564,0.1322774,0.105,0.1355218,0.1272762,0.233,0.1454759,0.1753343,0.258,0.09600677,0.1507241,0.173,0.2793894,0.3776082,0.527,0.1415423,0.148109,0.151,0.8491006,0.6453747,0.927,0.207985,0.1483146,0.158
0.065,0.3024662,0.2714255,0.363,0.08340953,0.08091979,0.0807,0.08795431,0.07328747,0.103,0.1997884,0.1620991,0.349,0.9775038,1.325223,0.979,0.3029604,0.4300963,0.245,0.172878,0.1335793,0.129,0.1519221,0.1295067,0.292,0.1562203,0.1770072,0.34,0.1026018,0.1318683,0.245,0.2760911,0.3035273,0.477,0.1406006,0.1671642,0.15,0.8269165,0.93213,0.835,0.221309,0.1649634,0.158
0.067,0.29919,0.2644344,0.408,0.08300161,0.08272795,0.0779,0.09592329,0.07506354,0.0979,0.200455,0.1644437,0.349,0.9476262,1.42648,0.971,0.3116617,0.4612553,0.24,0.1836949,0.1237667,0.126,0.1511725,0.1367955,0.318,0.1602738,0.181274,0.333,0.1197205,0.1316152,0.269,0.2684624,0.3147097,0.455,0.1403536,0.1661295,0.151,0.8083561,1.013666,0.864,0.2392696,0.1697031,0.156
0.07,0.2899568,0.2745332,0.486,0.0859973,0.08699315,0.0729,0.09252395,0.07666747,0.0849,0.1921901,0.1602467,0.41,0.9383732,1.360651,1.09,0.318011,0.4760149,0.273,0.1941053,0.1239548,0.119,0.1653678,0.1414979,0.308,0.184687,0.2152339,0.347,0.1375067,0.1324084,0.27,0.3037349,0.3227845,0.411,0.1368774,0.1643876,0.152,0.8307577,1.040493,0.832,0.2429329,0.1797178,0.178
0.075,0.3943956,0.2889768,0.508,0.08807604,0.08612643,0.0614,0.09771877,0.08268596,0.0768,0.2178569,0.1876191,0.489,1.054981,1.402752,1.26,0.2951137,0.4323414,0.239,0.1911416,0.1315936,0.121,0.1779507,0.1897354,0.261,0.2283237,0.2370412,0.283,0.1361979,0.1213713,0.211,0.2802583,0.2998564,0.47,0.1466154,0.1446027,0.15,0.8511173,0.9545774,0.774,0.2574725,0.2073444,0.179
0.08,0.3766277,0.3128874,0.544,0.08338145,0.08772005,0.0672,0.09204075,0.0827871,0.0691,0.2541917,0.2018838,0.488,1.031385,1.669766,1.46,0.2892063,0.4970504,0.259,0.1647424,0.1465036,0.121,0.1586621,0.2155316,0.266,0.2132376,0.2451288,0.295,0.1724688,0.1472531,0.192,0.2761923,0.32072,0.487,0.1545703,0.1375658,0.127,0.9035905,0.8262137,0.867,0.2676691,0.1906812,0.145
0.085,0.3746485,0.3567418,0.534,0.08842655,0.09665487,0.0728,0.09846707,0.08565295,0.0717,0.2825497,0.1874719,0.407,1.063287,2.083946,1.33,0.2982173,0.592405,0.286,0.187091,0.1720836,0.114,0.1779946,0.2124385,0.249,0.2233984,0.2727683,0.306,0.1940819,0.1417423,0.186,0.2628917,0.293379,0.47,0.1589669,0.1302361,0.14,0.7749246,0.9677237,0.809,0.2670996,0.1929301,0.147
0.09,0.4482445,0.4288273,0.587,0.1019649,0.1060217,0.079,0.1148831,0.08306683,0.0762,0.298739,0.1912872,0.328,1.05372,1.95373,1.18,0.3380011,0.5636876,0.37,0.1900856,0.1506342,0.138,0.2051602,0.2145653,0.264,0.2242871,0.3106016,0.328,0.2004318,0.1589515,0.218,0.2721822,0.3698606,0.44,0.157184,0.1199562,0.15,0.8009803,1.05013,0.863,0.2307248,0.2382286,0.156
0.095,0.4360515,0.4953667,0.558,0.1041882,0.1266494,0.0812,0.1183005,0.0845974,0.0812,0.311572,0.2040743,0.333,1.193933,1.391177,1.47,0.3598512,0.564328,0.394,0.1995862,0.1396687,0.148,0.1902155,0.2582097,0.254,0.271938,0.3596167,0.363,0.199426,0.1678581,0.22,0.3164453,0.4329554,0.421,0.1614347,0.1275123,0.156,0.793384,0.909742,1.13,0.2012907,0.2252688,0.15
0.1,0.4094546,0.5198556,0.545,0.1011027,0.124054,0.0716,0.1189919,0.09156912,0.0947,0.308329,0.2003354,0.352,1.1269,1.242651,1.37,0.379998,0.4902176,0.412,0.21509,0.1552315,0.136,0.1760572,0.3110505,0.254,0.2900321,0.3252866,0.358,0.1926115,0.1793836,0.206,0.3669444,0.4434973,0.33,0.1765233,0.1443348,0.177,0.8165334,0.8199182,1.15,0.226239,0.273414,0.14
0.11,0.4299984,0.4509426,0.558,0.09607106,0.106039,0.0691,0.1222304,0.08323976,0.104,0.3525169,0.2058769,0.387,1.26118,1.474878,1.45,0.4089369,0.5500888,0.367,0.2271197,0.1851133,0.106,0.2079675,0.2777375,0.202,0.3572309,0.3368075,0.397,0.1590595,0.1508305,0.234,0.4098717,0.4799828,0.297,0.2059184,0.1950691,0.203,0.8985464,0.8595805,1.07,0.2849812,0.3054059,0.128
0.12,0.4909785,0.3612287,0.516,0.1096503,0.1031292,0.0813,0.1227439,0.1022265,0.123,0.2939396,0.1925083,0.463,1.469658,1.836965,1.5,0.423576,0.5415749,0.378,0.2144201,0.22177,0.0844,0.2653711,0.2230063,0.22,0.4075095,0.3284736,0.434,0.161414,0.1689691,0.169,0.3808742,0.3982992,0.224,0.2460333,0.2133313,0.193,0.8413585,1.086333,0.94,0.3140642,0.2563543,0.143
0.13,0.459359,0.3413451,0.473,0.1287675,0.1158868,0.0869,0.1318717,0.117901,0.144,0.3023108,0.2005749,0.565,1.390896,1.880616,1.75,0.4327488,0.5747522,0.435,0.2597965,0.2461837,0.0954,0.2733421,0.2082193,0.186,0.3521642,0.3285911,0.444,0.1437404,0.1857478,0.111,0.4359819,0.3584024,0.194,0.3129941,0.2208503,0.141,0.8507043,0.9712639,0.749,0.2733783,0.299645,0.157
0.133,0.4444228,0.3580569,0.446,0.1358118,0.1158424,0.0843,0.1316363,0.1161778,0.149,0.29573,0.2005582,0.61,1.608433,1.845456,1.73,0.4529591,0.5630019,0.384,0.2812907,0.2408121,0.0943,0.2641996,0.2055787,0.184,0.3335083,0.3195018,0.399,0.1316494,0.1964681,0.0996,0.4390416,0.378603,0.171,0.3342101,0.2395104,0.14,0.9225869,0.8502796,0.681,0.2486066,0.3006028,0.155
0.14,0.4102915,0.3906785,0.399,0.168195,0.1337721,0.0833,0.1411888,0.1099415,0.163,0.348973,0.2050343,0.672,1.79725,1.62361,1.49,0.5553337,0.4696225,0.392,0.3314545,0.2180704,0.0925,0.3237769,0.2127917,0.177,0.2997796,0.3544958,0.284,0.1364696,0.2182847,0.0986,0.3702812,0.481781,0.141,0.3509799,0.287801,0.154,0.9501691,0.8132231,0.784,0.2435597,0.2720374,0.136
0.15,0.4749995,0.4169218,0.345,0.1906138,0.1505129,0.0865,0.1362911,0.1170892,0.164,0.4124151,0.2216232,0.676,1.979883,1.543901,1.44,0.7166305,0.4949145,0.377,0.3114849,0.2162258,0.0878,0.3126782,0.2675423,0.175,0.3083147,0.2944492,0.29,0.1901973,0.2079103,0.109,0.3411268,0.5438409,0.133,0.3226241,0.271105,0.215,1.254254,0.9818243,0.861,0.3147422,0.2568967,0.141
0.16,0.5211799,0.3929757,0.404,0.2224327,0.1829939,0.0945,0.1564202,0.1124424,0.161,0.4172972,0.2379477,0.489,2.079983,1.37831,1.74,0.6815565,0.5742275,0.394,0.2388277,0.2337553,0.0892,0.2785003,0.2422159,0.184,0.2995304,0.2826045,0.23,0.2071463,0.2443104,0.127,0.3740197,0.6691478,0.141,0.3460871,0.2473218,0.222,1.136528,1.026004,0.703,0.3313037,0.3082902,0.16
0.17,0.5346684,0.3902672,0.465,0.2372128,0.1531489,0.0993,0.1697167,0.1134614,0.156,0.4021623,0.2787758,0.429,1.881151,1.45565,1.97,0.6634841,0.5945317,0.362,0.2296567,0.2165891,0.0724,0.2655261,0.2198072,0.15,0.3082985,0.3049802,0.195,0.1927855,0.1995726,0.122,0.4550797,0.7216186,0.15,0.3836243,0.2045462,0.217,1.121143,1.39713,0.794,0.2771216,0.4107094,0.199
0.18,0.515966,0.433588,0.468,0.2375615,0.1637859,0.116,0.1665778,0.1065455,0.151,0.4556525,0.3141247,0.329,1.973588,1.511106,1.76,0.6767679,0.6050107,0.388,0.2396607,0.2225425,0.0748,0.3254751,0.2388339,0.142,0.2905328,0.2965244,0.189,0.2453885,0.1943777,0.102,0.4973754,0.7225475,0.151,0.4120024,0.146875,0.185,1.16982,1.597564,0.664,0.2315581,0.3899652,0.206
0.19,0.4080203,0.4524895,0.443,0.2047785,0.1614777,0.103,0.1929715,0.1448189,0.153,0.531055,0.3592583,0.263,1.767726,1.406963,1.45,0.6314497,0.5934026,0.348,0.2384097,0.2527451,0.0828,0.3394457,0.2882024,0.132,0.2802524,0.2791104,0.242,0.2098981,0.2090275,0.0932,0.4853312,0.8344995,0.183,0.4565185,0.1512624,0.233,1.078084,1.688478,0.641,0.2367704,0.3130923,0.234
0.2,0.3817995,0.5030143,0.509,0.2232116,0.1552754,0.106,0.2284447,0.1546649,0.152,0.5244666,0.3556373,0.229,1.68392,1.395754,1.25,0.6563333,0.8115582,0.376,0.2499848,0.2238967,0.0895,0.3002956,0.2860517,0.121,0.2806728,0.3567759,0.269,0.1862615,0.2425045,0.0797,0.5105134,0.8814222,0.198,0.3993888,0.1795501,0.222,1.054112,1.634718,0.659,0.2467581,0.2484185,0.228
0.22,0.4000673,0.4902005,0.356,0.2442424,0.1861886,0.0868,0.2224968,0.1400508,0.132,0.3727535,0.3065053,0.217,1.30813,1.309664,1.08,0.7642995,0.9626813,0.295,0.2736897,0.1838207,0.108,0.2411342,0.3200964,0.122,0.3806488,0.3602036,0.239,0.157059,0.2687821,0.0974,0.4932688,0.7730044,0.143,0.3108757,0.1511998,0.149,0.9684112,1.15218,0.665,0.3159944,0.204447,0.223
0.24,0.4550432,0.4325798,0.305,0.2439227,0.1979502,0.0923,0.1697237,0.2089843,0.141,0.4558087,0.3237221,0.262,1.209944,1.031817,0.899,0.6974375,0.6750702,0.339,0.3521023,0.2047074,0.0985,0.2943552,0.308545,0.177,0.3705943,0.313614,0.274,0.160174,0.2723066,0.0859,0.575652,0.5668644,0.105,0.2660937,0.1422189,0.143,0.93511,1.040467,0.655,0.2780426,0.2348599,0.23
0.25,0.5103733,0.4349599,0.336,0.2536133,0.2519387,0.0948,0.1609682,0.2081926,0.146,0.470174,0.374874,0.257,1.219363,1.116953,0.936,0.6667752,0.6280912,0.341,0.3746298,0.2295557,0.0867,0.2992122,0.2784405,0.189,0.3994053,0.3134333,0.238,0.1870704,0.27716,0.0891,0.590844,0.5594546,0.0947,0.2807578,0.1410026,0.163,0.9504992,1.19384,0.659,0.255528,0.260604,0.247
0.26,0.5177054,0.4295517,0.314,0.2613803,0.2622824,0.0991,0.1714594,0.2225845,0.131,0.4266654,0.3833785,0.261,1.210658,1.213857,1.09,0.6766063,0.6971498,0.41,0.4092419,0.2703148,0.0726,0.3011459,0.2427621,0.19,0.4447588,0.3178935,0.263,0.2008907,0.2521002,0.0917,0.6832671,0.6184326,0.0855,0.3069814,0.1211243,0.171,0.9419876,1.276586,0.585,0.2408342,0.2850927,0.244
0.28,0.515386,0.4739687,0.222,0.2221503,0.2735556,0.108,0.2170215,0.2447194,0.116,0.4067771,0.3582375,0.306,1.118014,1.317252,1.18,0.4633415,0.8570385,0.445,0.3861345,0.2035649,0.0599,0.2490994,0.1933214,0.146,0.4308385,0.2209792,0.21,0.1980297,0.2420975,0.103,0.6402699,0.7866014,0.126,0.3166388,0.1246917,0.123,0.9223791,1.192103,0.548,0.2427176,0.239605,0.2
0.29,0.5783789,0.5206468,0.226,0.2152421,0.2920839,0.111,0.1964154,0.2313632,0.117,0.3922581,0.3697282,0.312,1.129317,1.38133,1.25,0.4655436,0.7788743,0.403,0.3447945,0.2092909,0.0686,0.2427846,0.1736663,0.135,0.4060626,0.1874858,0.18,0.1859864,0.2190215,0.0846,0.5310462,0.8045778,0.132,0.3110993,0.1114322,0.108,0.8752515,1.11287,0.503,0.2567452,0.2577253,0.201
0.3,0.6454875,0.5538518,0.215,0.2186823,0.2666603,0.0997,0.1710669,0.2070991,0.113,0.3772254,0.378881,0.327,1.135605,1.384618,1.19,0.4720274,0.8632541,0.373,0.31765,0.1937831,0.0709,0.2377053,0.1618536,0.147,0.3922226,0.1830942,0.187,0.1768755,0.198134,0.0767,0.4357192,0.7719125,0.121,0.3239144,0.08336669,0.0993,0.8052556,1.026839,0.547,0.2604314,0.2531234,0.213
0.32,0.6605533,0.5402081,0.201,0.2718214,0.1952605,0.0902,0.149933,0.1674335,0.0911,0.4186991,0.3950528,0.413,1.134263,1.182037,1.04,0.4974783,0.9831243,0.316,0.3658268,0.2155766,0.0722,0.1910082,0.1504887,0.16,0.3631611,0.2127884,0.199,0.1736806,0.1864543,0.0743,0.3770788,0.635578,0.135,0.3240965,0.07066115,0.118,0.730978,1.028325,0.539,0.2977468,0.2614442,0.222
0.34,0.5614144,0.4721713,0.174,0.2883002,0.1821681,0.084,0.1431705,0.1890981,0.123,0.5596629,0.4102604,0.397,1.203122,1.517748,0.807,0.4980094,0.9054742,0.247,0.4264604,0.2123155,0.0833,0.1755917,0.1742943,0.162,0.2667027,0.2066207,0.165,0.2058648,0.2053386,0.0648,0.3244448,0.4257653,0.141,0.3311604,0.07517874,0.124,0.73697,0.8998349,0.642,0.2793198,0.2769016,0.221
