,repair_cost-,repair_time-parallel,repair_time-sequential
2349,4001956.2881631083,926.6444820713946,2456.698614833854
2350,4023308.8310650983,1036.2424605397212,2455.2013827157257
2351,2939948.2149183797,528.819128730938,1356.0081387111486
2352,3693808.4684594455,800.1650187432386,2213.462205593961
2353,4766869.511353348,892.2345025315351,2094.231023184755
2354,4509126.554644131,1026.9462707553314,2730.3689318123347
2355,9178751.79182245,2067.7030860418836,4099.046132311017
2356,3743111.226025486,636.2611905570047,1804.8651892255405
2357,9031070.904822892,0.0,0.0
2358,3251921.839490353,607.6674201305585,1609.8665039536754
2359,4373889.785806186,981.7068154102881,2624.389233337619
2360,3427801.3004622995,530.4182335026342,1614.673288678269
2361,3218599.394226086,846.1168056696237,1957.0350354192915
2362,2760548.2395701837,872.4485185203694,1741.6873792663673
2363,12132666.957116634,1500.1741369714246,3348.874392985933
2364,3470204.861101248,708.411685382873,1644.1896947771947
2365,3296180.4937680163,677.6923436223952,1839.6756765458338
2366,2614174.8098306023,482.24722545161075,1524.2914811862702
2367,10862829.450972332,1655.4307964391119,3509.023452014163
2368,4225369.223304273,664.5868493905584,1820.5463743090515
2369,3795806.7863078797,695.9639441578455,2020.3233029928099
2370,2459401.426663137,464.7543532255722,1096.2671185818265
2371,2696581.6071283757,661.7096298954123,1645.9917082429392
2372,3587885.827174427,628.2385719051583,1593.329854320977
2373,9871521.008287901,13386.591798977006,13386.591798977006
2374,4348972.404152079,1507.812165048788,2883.9363159089185
2375,3832809.9341849242,723.6646217369397,1986.7161834201286
2376,3401657.6755076908,757.6718119608594,1920.9034486643218
2377,3302092.8810100313,488.3594804345012,1442.033611216741
2378,5223044.472272952,1509.5356303457481,3099.136735566425
2379,4567995.105804502,1111.4529372371276,2713.7413552055946
2380,4255138.286330371,776.4549033103544,2076.395076152645
2381,3915713.0372908115,815.3813529862558,1871.9565977798609
2382,3534486.1537969783,761.6366008407576,2044.27536036538
2383,3833962.8992251274,930.0870832922429,2312.9535918833103
2384,4684243.032315004,837.5060139737515,2596.34074629287
2385,2717021.309325689,526.5855640472374,1191.3025198996972
2386,4223929.531043642,832.7503778814463,2636.7900028497047
2387,4294491.460367589,963.8063359456085,2370.6526034011663
2388,3763536.9883576636,679.7340645375311,1875.3034050192912
2389,4052140.5440607723,1283.556039611207,2574.3896226289125
2390,3229258.4745965847,594.8355734744744,1640.2389818261804
2391,4758040.75916311,1401.2862747197207,3218.9723508554166
2392,2848334.264087957,446.1319672227126,1414.5113382705813
2393,3938472.8161446517,872.7956136760126,2196.4481714702065
2394,3851114.5441811513,741.8885652830659,1963.1858004622288
2395,4044049.930027486,1157.1316335714755,2489.7829351486025
2396,4669619.43290714,995.0551370770038,2462.436687650716
2397,4227536.535299341,953.6227676744788,2306.3391493181925
2398,3671114.5771337315,684.8537893134433,1702.8691705655638
2399,4637853.500955044,880.5438176837325,2411.4552328837653
2400,3677572.3377485457,518.9916348058192,1314.947479337287
2401,3016710.2603596025,592.1039636257649,1568.5461479465432
2402,3961743.2262181086,1013.9163733841407,2622.273797322441
2403,3116342.901655005,495.9988138163698,1617.6339402851386
2404,3487258.5527410978,889.9174213396111,2035.565896281443
2405,4122388.0263896612,826.3851449957305,2149.684707492584
2406,4093089.3849019646,934.974037624123,2535.099124592447
2407,10239850.894230323,1632.7039733725123,3532.207609835009
2408,2914025.1664982457,534.2989058940685,1265.2627564049108
2409,9159058.274860783,1811.3748865011523,3461.2467438980743
2410,3582153.7448103065,702.4417715231975,1832.066018526775
2411,4802370.727114599,1257.1359589108322,2925.47226251679
2412,11058276.641965605,1088.9139119097044,2675.7839885462163
2413,4491095.44522483,1061.9088025852395,2691.982527008276
2414,4189808.047695996,888.0286216434085,2273.398901602232
2415,12191083.64734367,20328.87056953211,20328.87056953211
2416,9028794.10148186,0.0,0.0
2417,2375706.8931721905,353.38383479760137,1149.492747194011
2418,3900873.0730195036,744.9634427466909,2189.990669281109
2419,4149090.8225447694,921.2030358445803,2644.5348512100127
2420,3336542.143520196,596.4463378148134,1729.299609955724
2421,3263138.015306579,695.8025300136595,1683.5484793232788
2422,3258418.2401168104,540.5534174847867,1562.0999087302455
2423,9720413.178867174,1952.6809258189687,3759.4870402278475
